-,-,CMManagerAcc,-,-,CMManagerDevMotAcc,-,-,CMManagerDevMotAccGrav,-,-,Attitdue,-,-,-,AttitudeQuaternion,-,-,-,AttitudeRotationMatrix,-,-,CLManager,-,-,CMManagerDevMotMag,-,-,CMManagerMag,
Transaction,MAE,COR,COR1,MAE,COR,COR1,MAE,COR,COR1,MAE,COR,COR1,MAE,COR,COR1,DOT,DIFF,MAE,COR,COR1,MAE,COR,COR1,MAE,COR,COR1,MAE,COR,COR1
16-07-27_Flat_E_45_N9_Ill,0.0120909178621,-0.3140843289,-0.314084328662,0.0021450503207,0.198984962556,0.198984962556,2.63254795468e-07,0.133301158475,0.13195213482,0.640774314887,0.0633083059779,0.0633083053398,0.310994411367,0.0605296383966,0.0605296400616,0.948288042635,0.645996179213,-,-,-,657.091843784,-0.291453744922,-0.29145374157,22.4873583681,0.990805326091,0.990805326091,101.718425986,-0.141324567341,-0.141324561972
16-07-27_Flat_E_54_N1_Ill,0.0107598839195,-0.257501123674,-0.257501123572,0.00124306061181,0.208260803891,0.208260803891,2.83247693e-07,-0.0779571980013,-0.0682355087626,0.836186628722,0.432563186979,0.43256318562,0.399641535761,0.440932921684,0.440932923033,0.905577076324,0.876116548394,-,-,-,659.277643952,0.212181638776,0.212181636227,17.7728095525,0.851994195231,0.851994195231,107.634259066,-0.199493847526,-0.199493844145
16-07-27_Flat_E_54_N10_Ill,0.0166762212402,0.432608689089,0.432608689097,0.00104980794441,0.154354705587,0.154354705587,2.84211044614e-07,-0.024071432057,-0.0334862307813,0.862689452379,0.594477770426,0.594477770318,0.412833252373,0.576696415764,0.576696418956,0.902268621187,0.891587801081,-,-,-,661.877204039,0.18370300934,0.183703010537,15.3130105787,0.940395535437,0.940395535437,107.987235065,-0.170517899696,-0.170517954784
16-07-27_Flat_E_54_N2_Ill,0.015076802162,-0.0638144196762,-0.06381441971,0.00249259312643,0.113797144087,0.113797144087,2.55677724802e-07,0.156388953465,0.157998509075,0.853526821126,0.784423704336,0.784423703865,0.4083072598,0.784398449737,0.784398449633,0.90298660909,0.888251095069,-,-,-,663.619232974,-0.0937207980466,-0.0937207966013,13.3569528707,0.888621097305,0.888621097305,107.681895895,0.403832456142,0.403832445054
16-07-27_Flat_E_54_N3_Ill,0.0129871146737,0.228880799394,0.228880799643,0.00129517163897,0.132551815043,0.132551815043,2.60910107684e-07,0.234425304215,0.244480032935,0.855528436233,-0.395518672785,-0.395518677697,0.409274155713,-0.39983459967,-0.399834599247,0.903250353593,0.887023416451,-,-,-,661.801822895,-0.218114118978,-0.218114116728,11.5070552307,0.990684868902,0.990684868902,108.147427606,-0.38641199644,-0.386411992449
16-07-27_Flat_E_54_N4_Ill,0.0128228847086,-0.064265561832,-0.0642655617516,0.00255311079952,-0.288596664698,-0.288596664698,2.90621356571e-07,0.101892860742,0.104697498529,0.85543234852,0.908823666212,0.908823664672,0.409256887678,0.907325752712,0.907325752247,0.903461792184,0.886036411529,-,-,-,661.769851107,0.0584277619907,0.0584277622314,16.4268919012,0.826398883196,0.826398883196,108.181140079,0.120221522194,0.120221560664
16-07-27_Flat_E_54_N5_Ill,0.013327762068,-0.431253224994,-0.431253224954,0.00131127024788,-0.10251211144,-0.10251211144,2.45399755407e-07,0.077135183232,0.0644475940813,0.855196132468,0.731165838451,0.731165838377,0.409048009314,0.730562787923,0.73056278787,0.902861926218,0.888831683811,-,-,-,661.56468934,-0.241143484555,-0.241143485666,15.2724315009,0.995220303824,0.995220303824,108.040008463,0.0948817320645,0.0948817357915
16-07-27_Flat_E_54_N6_Ill,0.0131012099546,0.108009507157,0.10800950707,0.00157875119521,-0.0710078163773,-0.0710078163773,2.52997411245e-07,0.0677673201474,0.0561203713515,0.857450885587,-0.762518303994,-0.762518307929,0.410270756637,-0.761299992601,-0.761299991597,0.903018275902,0.88810458513,-,-,-,661.817022845,0.27075697574,0.270756976648,16.0518672674,0.887908025237,0.887908025237,108.052131691,-0.117964566248,-0.11796456109
16-07-27_Flat_E_54_N7_Ill,0.0134481028149,0.120581430634,0.12058143097,0.00125731344328,-0.160036952972,-0.160036952972,2.97599259397e-07,-0.239749936185,-0.223868129767,0.858630115383,-0.739056057248,-0.739056049713,0.410849558044,-0.73574373886,-0.735743735572,0.902834061159,0.888960658391,-,-,-,661.321918406,0.406385112345,0.406385102357,14.9175247302,0.98335000889,0.98335000889,107.807834976,-0.0214971202486,-0.0214970962734
16-07-27_Flat_E_54_N8_Ill,0.0135703418409,-0.243121541579,-0.243121541778,0.00244682252893,-0.0135622491909,-0.0135622491909,2.71666271152e-07,0.119022171397,0.121277458613,0.859180259807,0.615996862734,0.615996862311,0.411115634216,0.61078853916,0.610788538771,0.902844290076,0.888913766994,-,-,-,661.755042715,0.0231485054344,0.0231485055051,16.8495556053,0.808369348244,0.808369348244,107.924457621,0.211988119638,0.211988139016
16-07-27_Flat_E_54_N9_Ill,0.0134694377138,0.218878324772,0.218878324762,0.00162454711143,-0.000456458663855,-0.000456458663863,2.79199298008e-07,0.0445908729268,0.0412864404051,0.860250886397,0.207259242321,0.207259241356,0.411633238128,0.211334965059,0.211334965084,0.90267061286,0.889720978099,-,-,-,661.665052445,0.045750184807,0.0457501845453,15.3192385944,0.947585982902,0.947585982902,108.042497945,-0.499297832867,-0.499297813674
