-0,-0,Location,-0,-0,CLManager,-0,-0,CMManagerDevMotMag,-0,-0,CMManagerMag,-0,-0,Sound,-0
Transaction,MAE,HAV,COR1,MAE,COR,COR1,MAE,COR,COR1,MAE,COR,COR1,MAE,COR,COR1
16-08-02_Hotel100A8_Ill,-0,0.0750475291,-0,647.175401551,0.1222110843,0.1222110845,4.4128672662,0.9287837243,0.9287837243,92.5400701052,-0.2058156744,-0.2058156504,-0,0.069216799,-0
16-08-02_Hotel100A9_Ill,-0,0.0886689787,-0,647.027165597,-0.385629273,-0.3856292737,4.4077154388,0.9146862664,0.9146862664,92.5265907182,-0.0924568242,-0.0924568141,-0,0.0435450558,-0
16-08-02_Hotel100B1_Ill,-0,0.0554885936,-0,643.160102714,0.4626561028,0.4626561016,7.0635519928,0.9930796604,0.9930796604,88.6532775452,-0.7258768079,-0.7258768102,-0,-0.0030441328,-0
16-08-02_Hotel100B10_Ill,-0,0.0091839436,-0,642.760300434,0.3203374119,0.3203374136,7.139050558,0.9904802385,0.9904802385,88.3267494882,0.1844312174,0.184431214,-0,-0.0081377964,-0
16-08-02_Hotel100B2_Ill,-0,0.0753251896,-0,643.102852215,0.0881890299,0.088189031,7.7576408118,0.9516649656,0.9516649656,88.6407592899,-0.3779667873,-0.3779667861,-0,0.1231919927,-0
16-08-02_Hotel100B3_Ill,-0,0.0491659313,-0,643.089314172,-0.3239909691,-0.3239909653,6.9416214656,0.996526338,0.996526338,88.7723975905,0.116627659,0.1166276461,-0,-0.0016084808,-0
16-08-02_Hotel100B4_Ill,-0,0.0593409056,-0,643.019999609,0.0290171068,0.0290171081,7.0459234691,0.9903978855,0.9903978855,88.6442607628,-0.2393282548,-0.2393282729,-0,0.0464175697,-0
16-08-02_Hotel100B5_Ill,-0,0.0482608384,-0,642.823895455,0.1006757996,0.1006758003,6.9700859932,0.9998493655,0.9998493655,88.4535970228,0.2552409233,0.2552409246,-0,0.0076314527,-0
16-08-02_Hotel100B6_Ill,-0,0.0673775704,-0,642.673623937,-0.0947508584,-0.0947508585,7.5364810347,0.9535217491,0.9535217491,88.5020948916,-0.2005828249,-0.200582836,-0,-0.0619224109,-0
16-08-02_Hotel100B7_Ill,-0,0.0692947734,-0,643.044576053,0.2848886386,0.2848886372,8.3303088113,0.9142466669,0.9142466669,88.4908659909,-0.1534945497,-0.1534945466,-0,-0.0469449867,-0
16-08-02_Hotel100B8_Ill,-0,0.0581853622,-0,642.940558826,0.0314831259,0.0314831267,7.8843791482,0.8651762978,0.8651762978,88.4531773216,-0.0493128559,-0.0493128595,-0,0.0171255963,-0
16-08-02_Hotel100B9_Ill,-0,0.0666701242,-0,643.050648274,-0.3116771504,-0.311677148,7.0607347872,0.991362072,0.991362072,88.5469730585,-0.0423766683,-0.0423766601,-0,0.0559746569,-0
16-08-02_Hotel100C1_Ill,-0,0.0702601129,-0,646.263826633,0.0841566042,0.0841566036,4.3741320458,0.9951342052,0.9951342052,94.7736363211,0.175557004,0.1755570159,-0,0.0210164135,-0
16-08-02_Hotel100C10_Ill,-0,0.0627184485,-0,643.377631066,-0.0052552305,-0.0052552304,6.8677280568,0.9525402757,0.9525402757,89.7373537273,0.3254166106,0.3254166034,-0,0.0025468915,-0
16-08-02_Hotel100C2_Ill,-0,0.0787344418,-0,646.258277824,-0.0460154173,-0.0460154177,5.1079538754,0.8889058828,0.8889058828,89.9737975603,0.1114622944,0.1114622925,-0,0.0614503322,-0
16-08-02_Hotel100C3_Ill,-0,0.0849493648,-0,645.929488086,0.0155972737,0.0155972734,4.1253922384,0.9917209019,0.9917209019,90.2644791581,-0.248162767,-0.248162776,-0,0.0516995509,-0
16-08-02_Hotel100C4_Ill,-0,0.0854809919,-0,645.867791823,-0.3460711641,-0.3460711738,4.7699195051,0.9556662915,0.9556662915,89.9585493896,-0.0554338439,-0.0554338563,-0,0.079700165,-0
16-08-02_Hotel100C5_Ill,-0,0.084724051,-0,646.049655213,0.4519865829,0.4519865833,5.0989399978,0.9313984813,0.9313984813,90.0778976393,0.0977603915,0.0977603857,-0,-0.0210943861,-0
16-08-02_Hotel100C6_Ill,-0,0.0840374258,-0,646.213708584,-0.1845961317,-0.1845961337,4.6897623171,0.9897548878,0.9897548878,89.9882232171,-0.1586140046,-0.1586140304,-0,0.0039337743,-0
16-08-02_Hotel100C7_Ill,-0,0.083656281,-0,645.934617273,0.2017175405,0.2017175421,4.4062430229,0.9898357035,0.9898357035,90.025476559,0.5698938685,0.5698938647,-0,-0.0052552851,-0
16-08-02_Hotel100C8_Ill,-0,0.0838104496,-0,646.009366485,-0.2560985692,-0.2560985726,4.3287738851,0.9899845693,0.9899845693,89.8895377158,-0.1345624488,-0.1345624484,-0,-0.0188881754,-0
16-08-02_Hotel100C9_Ill,-0,0.0845738992,-0,645.847647258,0.1324063101,0.1324063107,4.6138829874,0.9903465685,0.9903465685,89.9014758369,0.4125483332,0.4125483278,-0,-0.0251887106,-0
16-08-02_Hotel50A1_Ill,-0,0.0488610334,-0,647.154676452,0.0412040798,0.0412040794,3.5541368633,0.9911756836,0.9911756836,93.2340076917,-0.3813259164,-0.3813259161,-0,-0.045400719,-0
16-08-02_Hotel50A10_Ill,-0,0.0743275806,-0,647.081798223,0.0027463688,0.0027463697,4.1678319993,0.9401053632,0.9401053632,90.6474855872,0.2080180052,0.2080180239,-0,-0.225107573,-0
16-08-02_Hotel50A2_Ill,-0,0.0710673949,-0,646.830871176,0.1049426733,0.104942673,4.1353004393,0.9532256713,0.9532256713,90.8182737199,-0.3075068064,-0.3075067991,-0,-0.0205510313,-0
16-08-02_Hotel50A3_Ill,-0,0.052600828,-0,647.18857149,0.2601004224,0.2601004236,3.5798591038,0.979025461,0.979025461,90.7265873338,-0.0449855204,-0.0449855203,-0,0.0327575063,-0
16-08-02_Hotel50A4_Ill,-0,0.042872949,-0,646.976031572,-0.4009500437,-0.400950039,3.9845667021,0.9672209126,0.9672209126,90.9140555983,0.3480434492,0.3480434436,-0,0.0191890946,-0
16-08-02_Hotel50A5_Ill,-0,0.0296789668,-0,647.144682585,-0.2197524989,-0.2197524983,3.7305082112,0.9548840661,0.9548840661,90.8272980737,0.4533457348,0.4533457315,-0,-0.0174169881,-0
16-08-02_Hotel50A6_Ill,-0,0.0463048069,-0,647.316193748,0.0298456127,0.0298456119,3.1206888719,0.9907114248,0.9907114248,91.0467608089,0.0373081652,0.0373081686,-0,-0.0291548991,-0
16-08-02_Hotel50A7_Ill,-0,0.0584772771,-0,647.020970985,0.1909598789,0.190959879,3.3138542588,0.9899606949,0.9899606949,91.0480045314,-0.0619248565,-0.0619248721,-0,0.1756750754,-0
16-08-02_Hotel50A8_Ill,-0,0.0699387239,-0,647.249855693,0.3992835501,0.3992835506,3.2196823395,0.9904506906,0.9904506906,90.9485359512,-0.1930269931,-0.1930269838,-0,-0.1327948851,-0
16-08-02_Hotel50A9_Ill,-0,0.0617602845,-0,647.13388817,0.2225363793,0.2225363795,3.9966935788,0.9756470827,0.9756470827,90.6688243122,0.2347899625,0.2347899714,-0,0.0539352702,-0
16-08-02_Hotel50B1_Ill,-0,0.0536785895,-0,647.052388621,-0.0013029435,-0.001302944,4.4773242553,0.9111419515,0.9111419515,91.6414449833,-0.1944652086,-0.1944652087,-0,0.0074203672,-0
16-08-02_Hotel50B10_Ill,-0,0.0447534336,-0,647.320189948,-0.0235484654,-0.0235484639,4.0630076404,0.9262992908,0.9262992908,91.0760368157,0.6548313579,0.6548313581,-0,0.0170550763,-0
16-08-02_Hotel50B2_Ill,-0,0.0483805927,-0,647.305766802,0.1005571836,0.1005571845,3.5419920454,0.9985802366,0.9985802366,90.9253064024,-0.1983522675,-0.1983522449,-0,0.0008008401,-0
16-08-02_Hotel50B3_Ill,-0,0.0366729981,-0,647.111615792,0.0385097731,0.0385097736,3.5660855758,0.9874222506,0.9874222506,90.8707591647,-0.0184897768,-0.0184897695,-0,-0.0171822765,-0
16-08-02_Hotel50B4_Ill,-0,0.050479026,-0,647.214681954,0.2064645495,0.2064645503,4.2044900214,0.9360521138,0.9360521138,90.8845544704,-0.0207583922,-0.0207583924,-0,0.0381090847,-0
16-08-02_Hotel50B5_Ill,-0,0.0552205883,-0,646.971441722,0.1288373662,0.1288373678,3.5867129987,0.9835203602,0.9835203602,90.722060229,-0.0426941902,-0.0426941886,-0,-0.0779100978,-0
16-08-02_Hotel50B6_Ill,-0,0.0423250544,-0,647.068863054,-0.1997083305,-0.1997083308,4.4314329073,0.91638496,0.91638496,90.7487196874,-0.0691204978,-0.0691205139,-0,-9.68025391378e-05,-0
16-08-02_Hotel50B7_Ill,-0,0.038275965,-0,647.051488471,-0.057633149,-0.057633149,3.855517586,0.9557496887,0.9557496887,90.9120347058,0.0958433415,0.0958433372,-0,0.0398534922,-0
16-08-02_Hotel50B8_Ill,-0,0.054062588,-0,647.269021628,-0.1218416817,-0.1218416819,4.0177920597,0.9546518381,0.9546518381,90.684576425,0.2380879283,0.2380879212,-0,-0.0286715339,-0
16-08-02_Hotel50B9_Ill,-0,0.0346670942,-0,647.245723645,-0.1210916887,-0.121091686,3.1505349499,0.9984338729,0.9984338729,90.9888846674,0.4598288855,0.4598288806,-0,-0.0185996327,-0
16-08-02_Hotel50C1_Ill,-0,0.0133744059,-0,649.452772619,-0.1038739066,-0.1038739074,1.1392158676,0.9907304323,0.9907304323,93.0211031256,0.3314880289,0.3314880388,-0,-0.0024917846,-0
16-08-02_Hotel50C10_Ill,-0,0.0606657159,-0,648.719314164,-0.0185866434,-0.018586643,2.3479596305,0.9572509587,0.9572509587,92.449538193,-0.2605521256,-0.2605521314,-0,-0.0499949809,-0
16-08-02_Hotel50C2_Ill,-0,0.0337919299,-0,648.479096722,-0.2356301152,-0.235630116,2.3893511106,0.9784756559,0.9784756559,92.3930478249,0.2635951897,0.2635951831,-0,0.0577641215,-0
16-08-02_Hotel50C3_Ill,-0,0.0602689118,-0,648.66608167,0.0573558619,0.0573558617,2.091244303,0.9999275096,0.9999275096,92.3612900744,0.3892862191,0.3892862244,-0,-0.0165496006,-0
16-08-02_Hotel50C4_Ill,-0,0.0697789972,-0,648.743628796,0.2562710025,0.2562710049,1.8894455248,0.9984355998,0.9984355998,92.616546796,0.1271912871,0.1271912927,-0,-0.0042766855,-0
16-08-02_Hotel50C5_Ill,-0,0.0687417923,-0,648.747692383,-0.1634106954,-0.1634106956,2.881969581,0.9248006218,0.9248006218,92.5522739596,0.0206755928,0.0206755936,-0,0.0182525536,-0
16-08-02_Hotel50C6_Ill,-0,0.0613384975,-0,648.76017043,-0.0628181449,-0.0628181433,2.0524802982,0.990788151,0.990788151,92.3877018349,0.1791464268,0.1791464264,-0,-0.0116731977,-0
16-08-02_Hotel50C7_Ill,-0,0.0670641387,-0,648.733083705,0.2442564786,0.2442564769,2.043175514,0.9943148873,0.9943148873,92.5848659641,0.1892062352,0.1892062385,-0,0.0507019605,-0
16-08-02_Hotel50C8_Ill,-0,0.0701946878,-0,648.666129134,0.4757605398,0.47576054,2.6501784662,0.9386224062,0.9386224062,92.5221839959,-0.3031963428,-0.3031963654,-0,-0.0666018494,-0
16-08-02_Hotel50C9_Ill,-0,0.0621944392,-0,648.929958147,0.2715100588,0.2715100577,2.6718449104,0.9367316089,0.9367316089,92.5112074345,-0.4355501365,-0.4355501268,-0,-0.0136826065,-0
16-08-07_Corn500A10_Ill,-0,0.9068981299,-0,646.620858137,0.2264337771,0.2264337774,4.0668514794,0.9904246198,0.9904246198,5.9397967509,0.0690972351,0.0690972474,-0,-0.0486532139,-0
16-08-07_Corn500A3_Ill,-0,0.8941967308,-0,647.401363,-0.3342639237,-0.3342639198,4.0571473238,0.9390622852,0.9390622852,6.425263948,-0.3105071154,-0.3105071036,-0,0.0425877678,-0
16-08-07_Corn500A4_Ill,-0,0.8681986306,-0,647.495213421,-0.5956035054,-0.5956035007,3.210193052,0.9964443421,0.9964443421,6.6214806045,-0.5155798991,-0.5155798878,-0,-0.0933140625,-0
16-08-07_Corn500A5_Ill,-0,0.900118999,-0,647.554374487,0.3758929046,0.3758929042,4.1055165158,0.9378388563,0.9378388563,6.4815883083,-0.0175004989,-0.0175004857,-0,-0.0546114016,-0
16-08-07_Corn500A6_Ill,-0,0.9008329192,-0,647.447067668,0.150553294,0.150553294,3.3770426571,0.991388013,0.991388013,6.12383156,0.4461667554,0.4461667546,-0,-0.071981983,-0
16-08-07_Corn500A7_Ill,-0,0.9003407916,-0,646.940367459,0.1192493047,0.1192493036,4.0703491651,0.9740282454,0.9740282454,6.2441354546,-0.2570523835,-0.2570524012,-0,-0.0917284847,-0
16-08-07_Corn500A8_Ill,-0,0.9004993751,-0,646.58060581,0.0497270233,0.0497270233,4.8429540224,0.9260684919,0.9260684919,5.2558559856,0.1854506362,0.1854506433,-0,-0.0534015193,-0
16-08-07_Corn500A9_Ill,-0,0.9023467557,-0,646.930087944,0.2131361382,0.2131361389,4.307345094,0.9614043019,0.9614043019,5.8841029134,-0.2788299389,-0.2788299552,-0,-0.0122070713,-0
16-08-07_Corn500B1_Ill,-0,0.9034794802,-0,646.855775863,0.1526750797,0.1526750786,3.8805306794,0.9912177261,0.9912177261,6.1112685164,-0.0700526835,-0.0700526895,-0,0.0031056868,-0
16-08-07_Corn500B10_Ill,-0,0.8922665219,-0,648.053077111,0.2039470714,0.203947073,3.106987684,0.9689898629,0.9689898629,7.7500229483,0.6749886058,0.6749886014,-0,-0.0140755685,-0
16-08-07_Corn500B2_Ill,-0,0.8993478167,-0,647.067252626,0.0328928356,0.032892836,3.8983320345,0.9908516483,0.9908516483,6.0963988233,-0.0264754157,-0.0264754212,-0,-0.0033388787,-0
16-08-07_Corn500B3_Ill,-0,0.9163031122,-0,646.777504803,0.0188760182,0.0188760171,4.433299118,0.9537261847,0.9537261847,6.2226817669,0.7441309671,0.744130957,-0,-0.0200524756,-0
16-08-07_Corn500B4_Ill,-0,0.9022970786,-0,648.519268473,0.1686837722,0.1686837724,2.1409111073,0.9997089938,0.9997089938,7.3160834304,0.0177807645,0.0177807685,-0,-0.0200569259,-0
16-08-07_Corn500B5_Ill,-0,0.8957620884,-0,648.054653092,0.3723687636,0.3723687655,2.6277711537,0.9997501253,0.9997501253,7.2509478884,0.2048906152,0.2048906134,-0,-0.0232542799,-0
16-08-07_Corn500B6_Ill,-0,0.8924400811,-0,648.140835512,-0.0433062476,-0.0433062472,2.5636558656,0.9898604951,0.9898604951,7.4792358721,-0.6126069867,-0.6126069808,-0,-0.0156876535,-0
16-08-07_Corn500B7_Ill,-0,0.8913202626,-0,648.617330375,-0.2964161979,-0.2964161985,2.4323682853,0.9911952361,0.9911952361,7.1588037905,0.4453419842,0.4453419813,-0,0.0174799865,-0
16-08-07_Corn500B8_Ill,-0,0.8997066577,-0,648.127232726,-0.0930755318,-0.0930755321,2.8498925847,0.997647673,0.997647673,7.3323479027,0.0523511754,0.0523511797,-0,0.0273042261,-0
16-08-07_Corn500B9_Ill,-0,0.9158130276,-0,648.078546611,0.2006578378,0.2006578369,2.6545592487,0.9997539204,0.9997539204,7.5339513755,0.0399341594,0.0399341424,-0,-0.0938874649,-0
16-08-07_Corn500C1_Ill,-0,0.9053861727,-0,646.142879019,-0.4707926995,-0.4707927016,4.7496421873,0.9899242284,0.9899242284,5.523338174,0.2840115976,0.2840115954,-0,-0.0357936583,-0
16-08-07_Corn500C10_Ill,-0,0.9042393795,-0,649.218229507,-0.100473402,-0.1004734017,2.3789695259,0.937596528,0.937596528,8.2111045742,-0.4637608064,-0.4637608234,-0,-0.013284107,-0
16-08-07_Corn500C2_Ill,-0,0.9067714082,-0,649.35655864,-0.1236720879,-0.1236720872,1.5177544597,0.9997384481,0.9997384481,8.4557944928,0.4149396507,0.4149396511,-0,0.0884158127,-0
16-08-07_Corn500C3_Ill,-0,0.8926673304,-0,649.457866968,0.1495888785,0.1495888784,1.8256124574,0.9910441457,0.9910441457,8.5957992039,0.5160181215,0.5160181213,-0,0.0594275771,-0
16-08-07_Corn500C4_Ill,-0,0.9087353881,-0,649.016098009,-0.3916776139,-0.3916776088,1.5994629931,0.9997641291,0.9997641291,8.3388162088,-0.2368980989,-0.2368981015,-0,-0.0175470872,-0
16-08-07_Corn500C5_Ill,-0,0.9084635087,-0,649.329935097,0.1061091825,0.1061091816,1.767373207,0.9904494397,0.9904494397,8.6046144379,-0.3679527746,-0.3679527685,-0,0.0635220214,-0
16-08-07_Corn500C6_Ill,-0,0.8939140441,-0,649.125619103,-0.1215498053,-0.121549805,2.5495194257,0.9226607538,0.9226607538,8.3995308457,-0.2917146996,-0.2917147132,-0,-0.0899593607,-0
16-08-07_Corn500C7_Ill,-0,0.9021875956,-0,649.154323527,0.2727603236,0.2727603227,1.6432843367,0.9901426721,0.9901426721,8.3013955445,-0.3884159315,-0.3884159316,-0,0.0231927927,-0
16-08-07_Corn500C8_Ill,-0,0.8937774702,-0,649.330550331,0.3498300043,0.3498300082,2.3558822365,0.9263745611,0.9263745611,8.3686408981,0.3358909335,0.3358909469,-0,0.0437635326,-0
16-08-07_Corn500C9_Ill,-0,0.8998148132,-0,649.084192939,-0.3875688415,-0.387568842,2.3366715831,0.966059101,0.966059101,8.1810674124,0.6669331589,0.666933159,-0,0.0328305824,-0
16-08-07_Corn500D1_Ill,-0,0.8996073738,-0,646.955500524,-0.1416169965,-0.1416169958,1.7585519297,0.9905441866,0.9905441866,5.0528489427,0.5774883285,0.5774883234,-0,-0.0159705473,-0
16-08-07_Corn500D10_Ill,-0,0.9009776269,-0,649.456210444,-0.1371101507,-0.1371101519,2.3738022172,0.9395233459,0.9395233459,8.7590974981,-0.6586618769,-0.6586618657,-0,-0.0452894874,-0
16-08-07_Corn500D2_Ill,-0,0.8988288095,-0,649.497582758,-0.2154873519,-0.2154873502,2.0820545054,0.9519293392,0.9519293392,8.6491521231,0.1650164899,0.1650164885,-0,-0.0944673184,-0
16-08-07_Corn500D3_Ill,-0,0.8917849463,-0,649.713916355,0.2304736195,0.2304736193,1.8920638128,0.9549047217,0.9549047217,8.7868868329,-0.0779409988,-0.0779409962,-0,-0.1017964665,-0
16-08-07_Corn500D4_Ill,-0,0.8887696947,-0,649.612564402,0.2666185753,0.2666185718,2.3397111804,0.9353781243,0.9353781243,9.0020887489,0.3050414867,0.3050414905,-0,0.0513407186,-0
16-08-07_Corn500D5_Ill,-0,0.8991628302,-0,649.554417664,0.0639333094,0.0639333087,2.6663109651,0.9163289701,0.9163289701,8.5239103648,0.1799063196,0.1799063242,-0,0.0667500779,-0
16-08-07_Corn500D6_Ill,-0,0.8925450514,-0,649.579621249,0.2347279621,0.2347279621,1.667728137,0.9905259019,0.9905259019,8.3875593113,0.1430569157,0.1430569068,-0,0.0278534057,-0
16-08-07_Corn500D7_Ill,-0,0.9003710958,-0,649.675845997,0.3610072354,0.3610072393,1.8058516626,0.9526574836,0.9526574836,8.551513141,0.4664315621,0.4664315575,-0,0.0611155589,-0
16-08-07_Corn500D8_Ill,-0,0.9047467717,-0,649.535873467,-0.4857250745,-0.485725076,2.5132148649,0.9487319401,0.9487319401,8.8082500506,0.0743475483,0.074347545,-0,0.1339418564,-0
16-08-07_Corn500D9_Ill,-0,0.9026956269,-0,649.435223044,0.0212501029,0.0212501027,1.9885459581,0.9544092197,0.9544092197,8.562786094,-0.4035188652,-0.4035188425,-0,0.0016326558,-0
16-08-07_Corn500E1_Ill,-0,0.8917510446,-0,645.489872727,0.0373081582,0.0373081576,2.335954642,0.9913360389,0.9913360389,4.8231963299,0.0968815517,0.0968815597,-0,-0.0129700684,-0
16-08-07_Corn500E10_Ill,-0,0.89687412,-0,651.040371123,-0.3224071507,-0.3224071494,0.2795799804,0.998847417,0.998847417,10.4053269077,-0.1769929156,-0.176992905,-0,-0.0177836289,-0
16-08-07_Corn500E2_Ill,-0,0.9055560932,-0,650.597216399,-0.3838587793,-0.3838587793,0.4167153877,0.9904097801,0.9904097801,9.6787334849,-0.3963535819,-0.3963535629,-0,-0.0308623622,-0
16-08-07_Corn500E3_Ill,-0,0.8996493903,-0,650.313052759,0.087311301,0.0873113024,0.7226570277,0.9907829234,0.9907829234,9.7517710257,0.2127039338,0.2127039344,-0,-0.1032426188,-0
16-08-07_Corn500E4_Ill,-0,0.8669104098,-0,650.692218939,-0.3873297054,-0.3873297053,1.2504424824,0.921968141,0.921968141,7.8703499757,-0.4391447895,-0.4391447747,-0,0.0196482857,-0
16-08-07_Corn500E5_Ill,-0,0.8512191814,-0,651.061333289,-0.1262372727,-0.126237273,0.5203272126,0.9856810945,0.9856810945,10.0968268557,-0.5485005324,-0.5485005265,-0,-0.031605783,-0
16-08-07_Corn500E6_Ill,-0,0.9016280448,-0,651.188980823,-0.1503247308,-0.1503247294,0.598802968,0.9972625205,0.9972625205,10.3501625846,-0.1961036055,-0.1961035968,-0,-0.0123252188,-0
16-08-07_Corn500E7_Ill,-0,0.9019489664,-0,651.08975398,-0.2147676766,-0.2147676724,1.2003136067,0.9364099545,0.9364099545,10.3203284316,0.1226980295,0.1226980255,-0,-0.1254745258,-0
16-08-07_Corn500E8_Ill,-0,0.9015224755,-0,650.836741324,0.351609385,0.3516093805,1.213929907,0.9278649569,0.9278649569,10.3433095773,0.0832306342,0.0832305948,-0,0.0150819195,-0
16-08-07_Corn500E9_Ill,-0,0.8849655439,-0,650.88846395,0.1492129038,0.1492129042,0.5034944669,0.9900158522,0.9900158522,10.1884015659,-0.3700843736,-0.3700843439,-0,0.003736918,-0
16-08-07_Corn500F1_Ill,-0,0.899635314,-0,650.301813723,-0.0840950533,-0.084095053,1.231335851,0.9557295,0.9557295,5.0671730288,-0.4981890715,-0.498189073,-0,0.0147150699,-0
16-08-07_Corn500F10_Ill,-0,0.9034029197,-0,646.44659479,0.3036084015,0.3036084024,3.8783759084,0.9972935775,0.9972935775,5.3457191539,0.2743060229,0.2743060481,-0,-0.0159474173,-0
16-08-07_Corn500F2_Ill,-0,0.892473071,-0,651.07508065,-0.0749528259,-0.0749528269,1.5235945167,0.9114422283,0.9114422283,10.5668572112,-0.4137287695,-0.4137287678,-0,0.0027640206,-0
16-08-07_Corn500F3_Ill,-0,0.8888979832,-0,651.301899047,0.0358852968,0.0358852961,0.7059981498,0.9903250337,0.9903250337,10.857409812,0.2278186183,0.2278186278,-0,0.0317555766,-0
16-08-07_Corn500F4_Ill,-0,0.8905851487,-0,651.221424781,-0.1760042573,-0.176004252,0.7302127856,0.9903362497,0.9903362497,10.6715355028,0.3429343692,0.3429343804,-0,0.0004459862,-0
16-08-07_Corn500F5_Ill,-0,0.8870173862,-0,650.733032586,-0.0086797171,-0.008679717,0.7881219314,0.9538474772,0.9538474772,11.0420703688,0.3185722851,0.3185722947,-0,-0.0263070238,-0
16-08-07_Corn500F6_Ill,-0,0.8925678166,-0,650.925637288,-0.1696356451,-0.1696356455,0.4585897355,0.9949775332,0.9949775332,10.9154755625,-0.0173706097,-0.0173705968,-0,-0.0393397287,-0
16-08-07_Corn500F7_Ill,-0,0.9002292809,-0,651.08112482,0.1929944784,0.1929944761,0.4684698758,0.9906922057,0.9906922057,10.9164585596,0.1869239076,0.1869239095,-0,0.0035274626,-0
16-08-07_Corn500F8_Ill,-0,0.8915169851,-0,651.377113019,-0.1851863613,-0.1851863633,1.1831631666,0.8857653344,0.8857653344,10.9412141992,-0.5225926033,-0.5225925846,-0,0.0045589854,-0
16-08-07_Corn500F9_Ill,-0,0.8987069898,-0,651.293575278,-0.3107877877,-0.3107877913,0.7436772591,0.9984529868,0.9984529868,10.9455568749,-0.0795976208,-0.0795976248,-0,0.0950035246,-0
16-08-07_Corn500G1_Ill,-0,0.8948909108,-0,646.474438335,0.227078615,0.2270786148,3.8418611508,0.9912566761,0.9912566761,4.1717699519,-0.057406869,-0.0574068685,-0,0.0323813182,-0
16-08-07_Corn500G10_Ill,-0,0.8888848489,-0,648.088439838,-0.2610190468,-0.2610190514,3.2693328246,0.9321303694,0.9321303694,7.2821655093,0.0887009969,0.0887009971,-0,0.001005383,-0
16-08-07_Corn500G2_Ill,-0,0.893372045,-0,648.275662193,-0.0328187453,-0.0328187449,2.4974493282,0.9908565367,0.9908565367,7.1593228649,0.1217713402,0.1217713335,-0,-0.1069872448,-0
16-08-07_Corn500G3_Ill,-0,0.899301782,-0,647.950151501,0.0244680018,0.0244680022,2.1300102983,0.9960472009,0.9960472009,6.9095527698,0.2814109362,0.281410951,-0,-0.0437532648,-0
16-08-07_Corn500G4_Ill,-0,0.9028178682,-0,647.822941683,-0.2196889583,-0.2196889587,2.4512232516,0.9977075118,0.9977075118,6.923574981,-0.0963340612,-0.0963340578,-0,-0.0263238993,-0
16-08-07_Corn500G5_Ill,-0,0.8906690521,-0,647.946071939,0.3569690285,0.3569690288,2.4295651399,0.9908060289,0.9908060289,6.8399390003,-0.1178418824,-0.1178418843,-0,-0.0034781001,-0
16-08-07_Corn500G6_Ill,-0,0.8988307964,-0,648.133212969,0.2827920432,0.282792036,3.1645521677,0.9444846415,0.9444846415,7.060076929,-0.3796709515,-0.3796709554,-0,-0.049197333,-0
16-08-07_Corn500G7_Ill,-0,0.8944394436,-0,647.928687866,0.0776204022,0.0776204014,2.4326387134,0.9973144846,0.9973144846,7.1234850196,0.0407641445,0.0407641431,-0,0.0644353608,-0
16-08-07_Corn500G8_Ill,-0,0.8884834625,-0,647.666056047,0.460684581,0.4606845807,2.9330565327,0.9543719604,0.9543719604,7.2764115428,0.0536656048,0.0536656127,-0,-0.0382028932,-0
16-08-07_Corn500G9_Ill,-0,0.8986875989,-0,647.891170617,0.1409118927,0.1409118919,3.3636452623,0.9404237299,0.9404237299,7.1825012038,0.0457281713,0.0457281731,-0,-0.0569404588,-0
16-08-07_Corn500H1_Ill,-0,0.888487349,-0,644.981775198,-0.1640807847,-0.1640807815,5.5221775377,0.9914897797,0.9914897797,4.1942523223,-0.0910162215,-0.0910162211,-0,-0.0234266417,-0
16-08-07_Corn500H10_Ill,-0,0.8881626863,-0,645.065481678,-0.0176807747,-0.0176807753,5.7988244695,0.990992416,0.990992416,4.0116880611,0.101492068,0.1014920483,-0,0.0306532832,-0
16-08-07_Corn500H2_Ill,-0,0.8883033621,-0,644.868972139,0.1999677856,0.1999677863,6.4851127645,0.9107573869,0.9107573869,3.9985555951,0.3821553755,0.3821553875,-0,-0.0268326805,-0
16-08-07_Corn500H3_Ill,-0,0.8980542297,-0,645.277139736,0.3642296369,0.3642296327,5.4064710868,0.9992058662,0.9992058662,4.3582348832,-0.2560826245,-0.2560826299,-0,0.0917101648,-0
16-08-07_Corn500H4_Ill,-0,0.8903912522,-0,645.282502391,0.1086262007,0.1086261998,5.2151448524,0.9902372958,0.9902372958,4.2071482444,0.0048966025,0.0048966009,-0,-0.050842693,-0
16-08-07_Corn500H5_Ill,-0,0.891181554,-0,644.988638623,-0.0265268981,-0.0265268987,6.4516548372,0.9094792406,0.9094792406,4.1746645002,-0.0886241639,-0.0886241564,-0,-0.078430921,-0
16-08-07_Corn500H6_Ill,-0,0.8989579636,-0,645.206620835,-0.0347605163,-0.0347605169,5.3076316807,0.990534453,0.990534453,4.2325672839,0.0345185547,0.0345185479,-0,-0.0501944454,-0
16-08-07_Corn500H7_Ill,-0,0.899007954,-0,645.030326554,0.1776233865,0.1776233851,5.871380278,0.952096828,0.952096828,4.2093629854,-0.3835514324,-0.3835514194,-0,0.0068932247,-0
16-08-07_Corn500H8_Ill,-0,0.895019898,-0,644.860109897,0.2222546845,0.2222546842,5.3763445456,0.9913634932,0.9913634932,4.1150732377,-0.0147197868,-0.0147197742,-0,-0.0205171213,-0
