Threshold, FPR, FNR
3.9985555951,1.0,0.00263157894737
5.43654511626,1.0,0.0421052631579
6.87453463742,1.0,0.0736842105263
8.31252415858,1.0,0.123684210526
9.75051367974,1.0,0.165789473684
11.1885032009,1.0,0.234210526316
12.6264927221,1.0,0.284210526316
14.0644822432,1.0,0.310526315789
15.5024717644,1.0,0.336842105263
16.9404612855,1.0,0.336842105263
18.3784508067,1.0,0.336842105263
19.8164403278,1.0,0.336842105263
21.254429849,1.0,0.336842105263
22.6924193702,1.0,0.336842105263
24.1304088913,1.0,0.336842105263
25.5683984125,0.789473684211,0.336842105263
27.0063879336,0.763157894737,0.336842105263
28.4443774548,0.763157894737,0.336842105263
29.882366976,0.763157894737,0.336842105263
31.3203564971,0.763157894737,0.336842105263
32.7583460183,0.763157894737,0.347368421053
34.1963355394,0.763157894737,0.371052631579
35.6343250606,0.763157894737,0.402631578947
37.0723145818,0.763157894737,0.410526315789
38.5103041029,0.763157894737,0.410526315789
39.9482936241,0.763157894737,0.410526315789
41.3862831452,0.763157894737,0.415789473684
42.8242726664,0.763157894737,0.415789473684
44.2622621876,0.763157894737,0.415789473684
45.7002517087,0.763157894737,0.415789473684
47.1382412299,0.763157894737,0.415789473684
48.576230751,0.763157894737,0.415789473684
50.0142202722,0.763157894737,0.415789473684
51.4522097933,0.763157894737,0.415789473684
52.8901993145,0.763157894737,0.415789473684
54.3281888357,0.763157894737,0.415789473684
55.7661783568,0.763157894737,0.415789473684
57.204167878,0.763157894737,0.415789473684
58.6421573991,0.763157894737,0.415789473684
60.0801469203,0.763157894737,0.415789473684
61.5181364415,0.763157894737,0.415789473684
62.9561259626,0.763157894737,0.415789473684
64.3941154838,0.763157894737,0.415789473684
65.8321050049,0.763157894737,0.415789473684
67.2700945261,0.757894736842,0.415789473684
68.7080840473,0.757894736842,0.415789473684
70.1460735684,0.757894736842,0.415789473684
71.5840630896,0.757894736842,0.423684210526
73.0220526107,0.668421052632,0.468421052632
74.4600421319,0.539473684211,0.468421052632
75.898031653,0.539473684211,0.468421052632
77.3360211742,0.539473684211,0.468421052632
78.7740106954,0.539473684211,0.468421052632
80.2120002165,0.434210526316,0.468421052632
81.6499897377,0.407894736842,0.468421052632
83.0879792588,0.402631578947,0.468421052632
84.52596878,0.4,0.468421052632
85.9639583012,0.397368421053,0.468421052632
87.4019478223,0.394736842105,0.468421052632
88.8399373435,0.394736842105,0.497368421053
90.2779268646,0.394736842105,0.521052631579
91.7159163858,0.394736842105,0.597368421053
93.153905907,0.394736842105,0.668421052632
94.5918954281,0.394736842105,0.681578947368
96.0298849493,0.394736842105,0.684210526316
97.4678744704,0.342105263158,0.684210526316
98.9058639916,0.342105263158,0.731578947368
100.343853513,0.210526315789,0.734210526316
101.781843034,0.0789473684211,0.736842105263
103.219832555,0.0789473684211,0.763157894737
104.657822076,0.0789473684211,0.763157894737
106.095811597,0.0789473684211,0.763157894737
107.533801119,0.0789473684211,0.763157894737
108.97179064,0.0789473684211,0.771052631579
110.409780161,0.0184210526316,0.771052631579
111.847769682,0.0,0.784210526316
113.285759203,0.0,0.815789473684
114.723748724,0.0,0.818421052632
116.161738246,0.0,0.831578947368
117.599727767,0.0,0.839473684211
119.037717288,0.0,0.863157894737
120.475706809,0.0,0.868421052632
121.91369633,0.0,0.868421052632
123.351685851,0.0,0.897368421053
124.789675372,0.0,0.902631578947
126.227664894,0.0,0.931578947368
127.665654415,0.0,0.944736842105
129.103643936,0.0,0.947368421053
130.541633457,0.0,0.947368421053
131.979622978,0.0,0.947368421053
133.417612499,0.0,0.947368421053
134.855602021,0.0,0.947368421053
136.293591542,0.0,0.973684210526
137.731581063,0.0,0.973684210526
139.169570584,0.0,0.973684210526
140.607560105,0.0,0.973684210526
142.045549626,0.0,0.973684210526
143.483539148,0.0,0.973684210526
144.921528669,0.0,0.973684210526
146.35951819,0.0,0.976315789474
147.797507711,0.0,0.997368421053
