Threshold, FPR, FNR
1.77e-07,0.997368421053,0.0
1.7903e-07,0.997368421053,0.0
1.8106e-07,0.997368421053,0.0
1.8309e-07,0.997368421053,0.0
1.8512e-07,0.994736842105,0.0
1.8715e-07,0.994736842105,0.0
1.8918e-07,0.992105263158,0.0
1.9121e-07,0.992105263158,0.0
1.9324e-07,0.989473684211,0.00263157894737
1.9527e-07,0.989473684211,0.00263157894737
1.973e-07,0.986842105263,0.00263157894737
1.9933e-07,0.986842105263,0.00263157894737
2.0136e-07,0.986842105263,0.00263157894737
2.0339e-07,0.978947368421,0.00263157894737
2.0542e-07,0.978947368421,0.00526315789474
2.0745e-07,0.978947368421,0.0105263157895
2.0948e-07,0.976315789474,0.0105263157895
2.1151e-07,0.968421052632,0.0131578947368
2.1354e-07,0.965789473684,0.0157894736842
2.1557e-07,0.963157894737,0.0210526315789
2.176e-07,0.957894736842,0.0236842105263
2.1963e-07,0.957894736842,0.0289473684211
2.2166e-07,0.942105263158,0.0368421052632
2.2369e-07,0.939473684211,0.05
2.2572e-07,0.931578947368,0.0552631578947
2.2775e-07,0.915789473684,0.0684210526316
2.2978e-07,0.910526315789,0.0789473684211
2.3181e-07,0.902631578947,0.0842105263158
2.3384e-07,0.889473684211,0.102631578947
2.3587e-07,0.876315789474,0.118421052632
2.379e-07,0.860526315789,0.136842105263
2.3993e-07,0.847368421053,0.152631578947
2.4196e-07,0.821052631579,0.165789473684
2.4399e-07,0.813157894737,0.173684210526
2.4602e-07,0.786842105263,0.184210526316
2.4805e-07,0.757894736842,0.189473684211
2.5008e-07,0.739473684211,0.213157894737
2.5211e-07,0.726315789474,0.234210526316
2.5414e-07,0.713157894737,0.260526315789
2.5617e-07,0.686842105263,0.284210526316
2.582e-07,0.655263157895,0.297368421053
2.6023e-07,0.628947368421,0.313157894737
2.6226e-07,0.605263157895,0.334210526316
2.6429e-07,0.581578947368,0.371052631579
2.6632e-07,0.552631578947,0.389473684211
2.6835e-07,0.536842105263,0.421052631579
2.7038e-07,0.513157894737,0.439473684211
2.7241e-07,0.486842105263,0.473684210526
2.7444e-07,0.473684210526,0.494736842105
2.7647e-07,0.447368421053,0.521052631579
2.785e-07,0.418421052632,0.542105263158
2.8053e-07,0.386842105263,0.573684210526
2.8256e-07,0.357894736842,0.597368421053
2.8459e-07,0.339473684211,0.628947368421
2.8662e-07,0.313157894737,0.657894736842
2.8865e-07,0.292105263158,0.686842105263
2.9068e-07,0.252631578947,0.710526315789
2.9271e-07,0.234210526316,0.728947368421
2.9474e-07,0.223684210526,0.752631578947
2.9677e-07,0.202631578947,0.784210526316
2.988e-07,0.186842105263,0.807894736842
3.0083e-07,0.168421052632,0.821052631579
3.0286e-07,0.15,0.839473684211
3.0489e-07,0.139473684211,0.863157894737
3.0692e-07,0.128947368421,0.871052631579
3.0895e-07,0.118421052632,0.876315789474
3.1098e-07,0.115789473684,0.892105263158
3.1301e-07,0.0947368421053,0.894736842105
3.1504e-07,0.0921052631579,0.897368421053
3.1707e-07,0.0789473684211,0.907894736842
3.191e-07,0.0710526315789,0.918421052632
3.2113e-07,0.0631578947368,0.936842105263
3.2316e-07,0.0578947368421,0.944736842105
3.2519e-07,0.0552631578947,0.957894736842
3.2722e-07,0.05,0.960526315789
3.2925e-07,0.05,0.965789473684
3.3128e-07,0.0447368421053,0.968421052632
3.3331e-07,0.0394736842105,0.971052631579
3.3534e-07,0.0342105263158,0.971052631579
3.3737e-07,0.0342105263158,0.973684210526
3.394e-07,0.0315789473684,0.976315789474
3.4143e-07,0.0263157894737,0.978947368421
3.4346e-07,0.0236842105263,0.981578947368
3.4549e-07,0.0184210526316,0.981578947368
3.4752e-07,0.0184210526316,0.984210526316
3.4955e-07,0.0157894736842,0.989473684211
3.5158e-07,0.0157894736842,0.989473684211
3.5361e-07,0.0157894736842,0.989473684211
3.5564e-07,0.0157894736842,0.989473684211
3.5767e-07,0.0157894736842,0.989473684211
3.597e-07,0.0131578947368,0.989473684211
3.6173e-07,0.0131578947368,0.989473684211
3.6376e-07,0.0105263157895,0.989473684211
3.6579e-07,0.0105263157895,0.992105263158
3.6782e-07,0.0105263157895,0.994736842105
3.6985e-07,0.0105263157895,0.994736842105
3.7188e-07,0.0105263157895,0.994736842105
3.7391e-07,0.0105263157895,0.994736842105
3.7594e-07,0.0105263157895,0.994736842105
3.7797e-07,0.00526315789474,0.997368421053
3.8e-07,0.0,1.0
