Threshold, FPR, FNR
0.00166493320421,0.997368421053,0.0
0.00187291455376,0.997368421053,0.0
0.00208089590331,0.997368421053,0.0
0.00228887725286,0.997368421053,0.0
0.00249685860241,0.997368421053,0.0
0.00270483995196,0.992105263158,0.0
0.00291282130151,0.986842105263,0.0
0.00312080265106,0.978947368421,0.0
0.00332878400061,0.968421052632,0.0
0.00353676535016,0.955263157895,0.00263157894737
0.00374474669971,0.947368421053,0.00789473684211
0.00395272804926,0.923684210526,0.00789473684211
0.00416070939881,0.923684210526,0.0157894736842
0.00436869074836,0.921052631579,0.0157894736842
0.00457667209791,0.921052631579,0.0342105263158
0.00478465344746,0.902631578947,0.0447368421053
0.00499263479701,0.894736842105,0.0526315789474
0.00520061614656,0.886842105263,0.0684210526316
0.00540859749611,0.871052631579,0.0789473684211
0.00561657884566,0.857894736842,0.110526315789
0.00582456019521,0.844736842105,0.131578947368
0.00603254154476,0.834210526316,0.160526315789
0.00624052289431,0.807894736842,0.171052631579
0.00644850424386,0.784210526316,0.186842105263
0.00665648559341,0.765789473684,0.197368421053
0.00686446694296,0.734210526316,0.210526315789
0.00707244829251,0.721052631579,0.239473684211
0.00728042964206,0.713157894737,0.289473684211
0.00748841099161,0.689473684211,0.307894736842
0.00769639234116,0.665789473684,0.321052631579
0.00790437369071,0.655263157895,0.326315789474
0.00811235504026,0.644736842105,0.344736842105
0.00832033638981,0.621052631579,0.347368421053
0.00852831773936,0.584210526316,0.355263157895
0.00873629908891,0.557894736842,0.378947368421
0.00894428043846,0.523684210526,0.410526315789
0.00915226178801,0.489473684211,0.442105263158
0.00936024313756,0.415789473684,0.465789473684
0.00956822448711,0.336842105263,0.476315789474
0.00977620583666,0.278947368421,0.478947368421
0.00998418718621,0.194736842105,0.492105263158
0.0101921685358,0.128947368421,0.526315789474
0.0104001498853,0.0631578947368,0.555263157895
0.0106081312349,0.0315789473684,0.576315789474
0.0108161125844,0.0157894736842,0.584210526316
0.011024093934,0.0105263157895,0.586842105263
0.0112320752835,0.00526315789474,0.6
0.0114400566331,0.00263157894737,0.613157894737
0.0116480379826,0.00263157894737,0.634210526316
0.0118560193322,0.00263157894737,0.684210526316
0.0120640006817,0.00263157894737,0.7
0.0122719820313,0.00263157894737,0.721052631579
0.0124799633808,0.00263157894737,0.747368421053
0.0126879447304,0.0,0.776315789474
0.0128959260799,0.0,0.797368421053
0.0131039074295,0.0,0.826315789474
0.013311888779,0.0,0.847368421053
0.0135198701286,0.0,0.884210526316
0.0137278514781,0.0,0.907894736842
0.0139358328277,0.0,0.936842105263
0.0141438141772,0.0,0.955263157895
0.0143517955268,0.0,0.960526315789
0.0145597768763,0.0,0.968421052632
0.0147677582259,0.0,0.973684210526
0.0149757395754,0.0,0.978947368421
0.015183720925,0.0,0.989473684211
0.0153917022745,0.0,0.989473684211
0.0155996836241,0.0,0.994736842105
0.0158076649736,0.0,0.994736842105
0.0160156463232,0.0,0.994736842105
0.0162236276727,0.0,0.994736842105
0.0164316090223,0.0,0.994736842105
0.0166395903718,0.0,0.994736842105
0.0168475717214,0.0,0.997368421053
0.0170555530709,0.0,0.997368421053
0.0172635344205,0.0,0.997368421053
0.01747151577,0.0,0.997368421053
0.0176794971196,0.0,0.997368421053
0.0178874784691,0.0,0.997368421053
0.0180954598187,0.0,0.997368421053
0.0183034411682,0.0,0.997368421053
0.0185114225178,0.0,0.997368421053
0.0187194038673,0.0,0.997368421053
0.0189273852169,0.0,0.997368421053
0.0191353665664,0.0,0.997368421053
0.019343347916,0.0,0.997368421053
0.0195513292655,0.0,0.997368421053
0.0197593106151,0.0,0.997368421053
0.0199672919646,0.0,0.997368421053
0.0201752733142,0.0,0.997368421053
0.0203832546637,0.0,0.997368421053
0.0205912360133,0.0,0.997368421053
0.0207992173628,0.0,0.997368421053
0.0210071987124,0.0,0.997368421053
0.0212151800619,0.0,0.997368421053
0.0214231614115,0.0,0.997368421053
0.021631142761,0.0,0.997368421053
0.0218391241106,0.0,0.997368421053
0.0220471054601,0.0,0.997368421053
0.0222550868097,0.0,0.997368421053
0.0224630681592,0.0,0.997368421053
