Threshold, FPR, FNR
0.0018155681,0.994444444444,0.0
0.01312280055,0.666666666667,0.183333333333
0.024430033,0.222222222222,0.288888888889
0.03573726545,0.111111111111,0.372222222222
0.0470444979,0.0777777777778,0.511111111111
0.05835173035,0.0666666666667,0.672222222222
0.0696589628,0.0611111111111,0.811111111111
0.08096619525,0.0611111111111,0.877777777778
0.0922734277,0.0611111111111,0.95
0.10358066015,0.05,0.95
0.1148878926,0.05,0.95
0.12619512505,0.0388888888889,0.95
0.1375023575,0.0388888888889,0.95
0.14880958995,0.0333333333333,0.95
0.1601168224,0.0333333333333,0.966666666667
0.17142405485,0.0333333333333,0.966666666667
0.1827312873,0.0333333333333,0.966666666667
0.19403851975,0.0333333333333,0.966666666667
0.2053457522,0.0333333333333,0.966666666667
0.21665298465,0.0333333333333,0.966666666667
0.2279602171,0.0333333333333,0.966666666667
0.23926744955,0.0277777777778,0.966666666667
0.250574682,0.0222222222222,0.966666666667
0.26188191445,0.0222222222222,0.972222222222
0.2731891469,0.0222222222222,0.972222222222
0.28449637935,0.0222222222222,0.972222222222
0.2958036118,0.0222222222222,0.972222222222
0.30711084425,0.0222222222222,0.972222222222
0.3184180767,0.0222222222222,0.977777777778
0.32972530915,0.0222222222222,0.977777777778
0.3410325416,0.0222222222222,0.977777777778
0.35233977405,0.0222222222222,0.977777777778
0.3636470065,0.0222222222222,0.977777777778
0.37495423895,0.0222222222222,0.977777777778
0.3862614714,0.0222222222222,0.977777777778
0.39756870385,0.0222222222222,0.977777777778
0.4088759363,0.0222222222222,0.977777777778
0.42018316875,0.0222222222222,0.977777777778
0.4314904012,0.0222222222222,0.977777777778
0.44279763365,0.0222222222222,0.977777777778
0.4541048661,0.0166666666667,0.977777777778
0.46541209855,0.0166666666667,0.977777777778
0.476719331,0.0166666666667,0.977777777778
0.48802656345,0.0166666666667,0.977777777778
0.4993337959,0.0166666666667,0.977777777778
0.51064102835,0.0166666666667,0.977777777778
0.5219482608,0.0166666666667,0.977777777778
0.53325549325,0.0166666666667,0.977777777778
0.5445627257,0.0166666666667,0.977777777778
0.55586995815,0.0166666666667,0.977777777778
0.5671771906,0.0111111111111,0.977777777778
0.57848442305,0.0111111111111,0.977777777778
0.5897916555,0.0111111111111,0.977777777778
0.60109888795,0.0111111111111,0.977777777778
0.6124061204,0.0111111111111,0.977777777778
0.62371335285,0.0111111111111,0.977777777778
0.6350205853,0.0111111111111,0.977777777778
0.64632781775,0.0111111111111,0.983333333333
0.6576350502,0.0111111111111,0.983333333333
0.66894228265,0.0111111111111,0.988888888889
0.6802495151,0.0111111111111,0.988888888889
0.69155674755,0.0111111111111,0.994444444444
0.70286398,0.0111111111111,0.994444444444
0.71417121245,0.0111111111111,0.994444444444
0.7254784449,0.0111111111111,0.994444444444
0.73678567735,0.0111111111111,0.994444444444
0.7480929098,0.0111111111111,0.994444444444
0.75940014225,0.0111111111111,0.994444444444
0.7707073747,0.0111111111111,0.994444444444
0.78201460715,0.0111111111111,0.994444444444
0.7933218396,0.0111111111111,1.0
0.80462907205,0.0111111111111,1.0
0.8159363045,0.0111111111111,1.0
0.82724353695,0.0111111111111,1.0
0.8385507694,0.0111111111111,1.0
0.84985800185,0.0111111111111,1.0
0.8611652343,0.0111111111111,1.0
0.87247246675,0.0111111111111,1.0
0.8837796992,0.0111111111111,1.0
0.89508693165,0.0111111111111,1.0
0.9063941641,0.0111111111111,1.0
0.91770139655,0.0111111111111,1.0
0.929008629,0.0111111111111,1.0
0.94031586145,0.0111111111111,1.0
0.9516230939,0.0111111111111,1.0
0.96293032635,0.0111111111111,1.0
0.9742375588,0.0111111111111,1.0
0.98554479125,0.0111111111111,1.0
0.9968520237,0.00555555555556,1.0
1.00815925615,0.00555555555556,1.0
1.0194664886,0.00555555555556,1.0
1.03077372105,0.00555555555556,1.0
1.0420809535,0.00555555555556,1.0
1.05338818595,0.00555555555556,1.0
1.0646954184,0.00555555555556,1.0
1.07600265085,0.00555555555556,1.0
1.0873098833,0.00555555555556,1.0
1.09861711575,0.00555555555556,1.0
1.1099243482,0.00555555555556,1.0
1.12123158065,0.00555555555556,1.0
1.1325388131,0.0,1.0
