Threshold, FPR, FNR
0.00022113,0.997368421053,0.0
0.014353532854,0.115789473684,0.0447368421053
0.028485935708,0.0,0.0526315789474
0.042618338562,0.0,0.0526315789474
0.056750741416,0.0,0.0789473684211
0.07088314427,0.0,0.0789473684211
0.085015547124,0.0,0.0789473684211
0.099147949978,0.0,0.0789473684211
0.113280352832,0.0,0.0789473684211
0.127412755686,0.0,0.0789473684211
0.14154515854,0.0,0.184210526316
0.155677561394,0.0,0.184210526316
0.169809964248,0.0,0.184210526316
0.183942367102,0.0,0.184210526316
0.198074769956,0.0,0.184210526316
0.21220717281,0.0,0.186842105263
0.226339575664,0.0,0.215789473684
0.240471978518,0.0,0.223684210526
0.254604381372,0.0,0.226315789474
0.268736784226,0.0,0.234210526316
0.28286918708,0.0,0.234210526316
0.297001589934,0.0,0.236842105263
0.311133992788,0.0,0.263157894737
0.325266395642,0.0,0.289473684211
0.339398798496,0.0,0.289473684211
0.35353120135,0.0,0.289473684211
0.367663604204,0.0,0.289473684211
0.381796007058,0.0,0.289473684211
0.395928409912,0.0,0.313157894737
0.410060812766,0.0,0.315789473684
0.42419321562,0.0,0.315789473684
0.438325618474,0.0,0.315789473684
0.452458021328,0.0,0.342105263158
0.466590424182,0.0,0.342105263158
0.480722827036,0.0,0.394736842105
0.49485522989,0.0,0.394736842105
0.508987632744,0.0,0.394736842105
0.523120035598,0.0,0.423684210526
0.537252438452,0.0,0.447368421053
0.551384841306,0.0,0.447368421053
0.56551724416,0.0,0.447368421053
0.579649647014,0.0,0.447368421053
0.593782049868,0.0,0.447368421053
0.607914452722,0.0,0.473684210526
0.622046855576,0.0,0.526315789474
0.63617925843,0.0,0.528947368421
0.650311661284,0.0,0.55
0.664444064138,0.0,0.55
0.678576466992,0.0,0.552631578947
0.692708869846,0.0,0.552631578947
0.7068412727,0.0,0.552631578947
0.720973675554,0.0,0.552631578947
0.735106078408,0.0,0.552631578947
0.749238481262,0.0,0.552631578947
0.763370884116,0.0,0.552631578947
0.77750328697,0.0,0.605263157895
0.791635689824,0.0,0.631578947368
0.805768092678,0.0,0.631578947368
0.819900495532,0.0,0.631578947368
0.834032898386,0.0,0.631578947368
0.84816530124,0.0,0.634210526316
0.862297704094,0.0,0.655263157895
0.876430106948,0.0,0.657894736842
0.890562509802,0.0,0.657894736842
0.904694912656,0.0,0.657894736842
0.91882731551,0.0,0.657894736842
0.932959718364,0.0,0.657894736842
0.947092121218,0.0,0.684210526316
0.961224524072,0.0,0.736842105263
0.975356926926,0.0,0.736842105263
0.98948932978,0.0,0.736842105263
1.00362173263,0.0,0.736842105263
1.01775413549,0.0,0.736842105263
1.03188653834,0.0,0.736842105263
1.0460189412,0.0,0.763157894737
1.06015134405,0.0,0.763157894737
1.0742837469,0.0,0.763157894737
1.08841614976,0.0,0.763157894737
1.10254855261,0.0,0.802631578947
1.11668095547,0.0,0.865789473684
1.13081335832,0.0,0.868421052632
1.14494576117,0.0,0.868421052632
1.15907816403,0.0,0.868421052632
1.17321056688,0.0,0.868421052632
1.18734296974,0.0,0.868421052632
1.20147537259,0.0,0.868421052632
1.21560777544,0.0,0.889473684211
1.2297401783,0.0,0.894736842105
1.24387258115,0.0,0.921052631579
1.25800498401,0.0,0.921052631579
1.27213738686,0.0,0.926315789474
1.28626978971,0.0,0.936842105263
1.30040219257,0.0,0.947368421053
1.31453459542,0.0,0.947368421053
1.32866699828,0.0,0.947368421053
1.34279940113,0.0,0.947368421053
1.35693180398,0.0,0.947368421053
1.37106420684,0.0,0.947368421053
1.38519660969,0.0,0.947368421053
1.39932901255,0.0,0.973684210526
1.4134614154,0.0,0.997368421053
